supertype_id,supertype_label,supertype_id_label,supertype.markers.combo,supertype.markers.combo (within subclass),subclass_id,subclass_label,subclass_id_label,class_id,class_label,class_id_label,cell_set_accession.supertype,cell_set_accession.subclass,cell_set_accession.class
979,PGRN-PARN-MDRN Hoxb5 Glut_7,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,"Hoxb3,Scn4b,Sncg,Slc17a6,Onecut2,Pou3f3,Cabp7,Gng2","Npas1,Scn4b,Kcnab3,Shox2",243,PGRN-PARN-MDRN Hoxb5 Glut,243 PGRN-PARN-MDRN Hoxb5 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0979,CS20230722_SUBC_243,CS20230722_CLAS_24
980,MV-SPIV Slc6a2 Glut_1,0980 MV-SPIV Slc6a2 Glut_1,"Crabp1,Barhl1,Galntl6","Slc6a2,Crabp1,Lhx9,Hoxb3",244,MV-SPIV Slc6a2 Glut,244 MV-SPIV Slc6a2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0980,CS20230722_SUBC_244,CS20230722_CLAS_24
981,SPVI-SPVC Tlx3 Ebf3 Glut_1,0981 SPVI-SPVC Tlx3 Ebf3 Glut_1,"D130009I18Rik,Pdyn,Ebf3","Pou4f1,Hoxb8",245,SPVI-SPVC Tlx3 Ebf3 Glut,245 SPVI-SPVC Tlx3 Ebf3 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0981,CS20230722_SUBC_245,CS20230722_CLAS_24
982,SPVI-SPVC Tlx3 Ebf3 Glut_2,0982 SPVI-SPVC Tlx3 Ebf3 Glut_2,"Bnc2,Hoxc4,Lhx2,Nfib","Lhx2,Nfib",245,SPVI-SPVC Tlx3 Ebf3 Glut,245 SPVI-SPVC Tlx3 Ebf3 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0982,CS20230722_SUBC_245,CS20230722_CLAS_24
983,SPVI-SPVC Tlx3 Ebf3 Glut_3,0983 SPVI-SPVC Tlx3 Ebf3 Glut_3,"Abcc9,Ebf2,Lingo2","Abcc9,Slc35d3,Otof",245,SPVI-SPVC Tlx3 Ebf3 Glut,245 SPVI-SPVC Tlx3 Ebf3 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0983,CS20230722_SUBC_245,CS20230722_CLAS_24
984,SPVI-SPVC Tlx3 Ebf3 Glut_4,0984 SPVI-SPVC Tlx3 Ebf3 Glut_4,"Tlx3,Pamr1,Sema3e,Zfpm2","Ror1,Pamr1,Lncenc1,Rgs12",245,SPVI-SPVC Tlx3 Ebf3 Glut,245 SPVI-SPVC Tlx3 Ebf3 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0984,CS20230722_SUBC_245,CS20230722_CLAS_24
985,SPVI-SPVC Tlx3 Ebf3 Glut_5,0985 SPVI-SPVC Tlx3 Ebf3 Glut_5,"Gm28822,Ebf3","Lbhd2,Tll2,Ecel1",245,SPVI-SPVC Tlx3 Ebf3 Glut,245 SPVI-SPVC Tlx3 Ebf3 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0985,CS20230722_SUBC_245,CS20230722_CLAS_24
986,SPVI-SPVC Tlx3 Ebf3 Glut_6,0986 SPVI-SPVC Tlx3 Ebf3 Glut_6,"Hoxb8,Enpp1,Cacna2d1","Myo5b,Fgf10",245,SPVI-SPVC Tlx3 Ebf3 Glut,245 SPVI-SPVC Tlx3 Ebf3 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0986,CS20230722_SUBC_245,CS20230722_CLAS_24
987,SPVI-SPVC Tlx3 Ebf3 Glut_7,0987 SPVI-SPVC Tlx3 Ebf3 Glut_7,"Gmnc,Ndnf,Sema3e","Ndnf,Ltbp1,Dach1,Serpinb1b",245,SPVI-SPVC Tlx3 Ebf3 Glut,245 SPVI-SPVC Tlx3 Ebf3 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0987,CS20230722_SUBC_245,CS20230722_CLAS_24
988,CU-ECU-SPVI Foxb1 Glut_1,0988 CU-ECU-SPVI Foxb1 Glut_1,"Evx1os,Hoxb5,Lhx9,Gas7","Fxyd6,Mab21l2,Ctxn2",246,CU-ECU-SPVI Foxb1 Glut,246 CU-ECU-SPVI Foxb1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0988,CS20230722_SUBC_246,CS20230722_CLAS_24
989,CU-ECU-SPVI Foxb1 Glut_2,0989 CU-ECU-SPVI Foxb1 Glut_2,"Evx1,Hoxb6,Scn4b","Scn4b,Kit",246,CU-ECU-SPVI Foxb1 Glut,246 CU-ECU-SPVI Foxb1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0989,CS20230722_SUBC_246,CS20230722_CLAS_24
990,CU-ECU-SPVI Foxb1 Glut_3,0990 CU-ECU-SPVI Foxb1 Glut_3,"2610028E06Rik,Hoxb8",Lmx1b,246,CU-ECU-SPVI Foxb1 Glut,246 CU-ECU-SPVI Foxb1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0990,CS20230722_SUBC_246,CS20230722_CLAS_24
991,CU-ECU-SPVI Foxb1 Glut_4,0991 CU-ECU-SPVI Foxb1 Glut_4,"Hoxb6,BC039966,Slc17a6",Ucma,246,CU-ECU-SPVI Foxb1 Glut,246 CU-ECU-SPVI Foxb1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0991,CS20230722_SUBC_246,CS20230722_CLAS_24
992,MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,0992 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,"Phox2b,Neurod2,Ecel1","Sema3e,Rab3b,Gabrb2",247,MV-SPIV Phox2b Ebf3 Lbx1 Glut,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0992,CS20230722_SUBC_247,CS20230722_CLAS_24
993,MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,0993 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,"Phox2b,Prox1",Chst9,247,MV-SPIV Phox2b Ebf3 Lbx1 Glut,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0993,CS20230722_SUBC_247,CS20230722_CLAS_24
994,MV-SPIV Phox2b Ebf3 Lbx1 Glut_3,0994 MV-SPIV Phox2b Ebf3 Lbx1 Glut_3,"Phox2b,D130009I18Rik,Eya2",D130009I18Rik,247,MV-SPIV Phox2b Ebf3 Lbx1 Glut,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0994,CS20230722_SUBC_247,CS20230722_CLAS_24
995,MV-SPIV Phox2b Ebf3 Lbx1 Glut_4,0995 MV-SPIV Phox2b Ebf3 Lbx1 Glut_4,"Rxfp2,Col27a1",Ppp1r17,247,MV-SPIV Phox2b Ebf3 Lbx1 Glut,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0995,CS20230722_SUBC_247,CS20230722_CLAS_24
996,MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,0996 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,"Phox2b,Aqp6",4930545L08Rik,247,MV-SPIV Phox2b Ebf3 Lbx1 Glut,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0996,CS20230722_SUBC_247,CS20230722_CLAS_24
997,MV-SPIV Zic4 Neurod2 Glut_1,0997 MV-SPIV Zic4 Neurod2 Glut_1,"Hoxa5,Bnc2,Neurod2,Meis2,Hoxb5","Hoxb5,Mkx,Cadps2,Sfrp1",248,MV-SPIV Zic4 Neurod2 Glut,248 MV-SPIV Zic4 Neurod2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0997,CS20230722_SUBC_248,CS20230722_CLAS_24
998,MV-SPIV Zic4 Neurod2 Glut_2,0998 MV-SPIV Zic4 Neurod2 Glut_2,"Olig3,Pou4f1","Olig3,Fgf10,Foxd3",248,MV-SPIV Zic4 Neurod2 Glut,248 MV-SPIV Zic4 Neurod2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0998,CS20230722_SUBC_248,CS20230722_CLAS_24
999,MV-SPIV Zic4 Neurod2 Glut_3,0999 MV-SPIV Zic4 Neurod2 Glut_3,"Gpx2,C1ql3","Popdc3,Slc9a3r1,Cdh23",248,MV-SPIV Zic4 Neurod2 Glut,248 MV-SPIV Zic4 Neurod2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_0999,CS20230722_SUBC_248,CS20230722_CLAS_24
1000,MV-SPIV Zic4 Neurod2 Glut_4,1000 MV-SPIV Zic4 Neurod2 Glut_4,"D130009I18Rik,Gbx2",Gbx2,248,MV-SPIV Zic4 Neurod2 Glut,248 MV-SPIV Zic4 Neurod2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1000,CS20230722_SUBC_248,CS20230722_CLAS_24
1001,MV-SPIV Zic4 Neurod2 Glut_5,1001 MV-SPIV Zic4 Neurod2 Glut_5,"Slc17a8,Boc,Ebf3","Slc17a8,Ebf2",248,MV-SPIV Zic4 Neurod2 Glut,248 MV-SPIV Zic4 Neurod2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1001,CS20230722_SUBC_248,CS20230722_CLAS_24
1002,NTS Aldh1a2 Glut_1,1002 NTS Aldh1a2 Glut_1,"Aldh1a2,Hoxb6","Aldh1a2,Fam83b",249,NTS Aldh1a2 Glut,249 NTS Aldh1a2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1002,CS20230722_SUBC_249,CS20230722_CLAS_24
1003,CBN Neurod2 Pvalb Glut_1,1003 CBN Neurod2 Pvalb Glut_1,"Kcng4,Lhx9,Rasa4,Uncx","Neurod2,Pvalb,Mmp17",250,CBN Neurod2 Pvalb Glut,250 CBN Neurod2 Pvalb Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1003,CS20230722_SUBC_250,CS20230722_CLAS_24
1004,NTS Dbh Glut_1,1004 NTS Dbh Glut_1,"Phox2b,Slc6a2,Hoxa5","Skor1,Gfra1,L3mbtl4,Hoxb6",251,NTS Dbh Glut,251 NTS Dbh Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1004,CS20230722_SUBC_251,CS20230722_CLAS_24
1005,NTS Dbh Glut_2,1005 NTS Dbh Glut_2,"Dbh,Syt10","Syt10,Diaph3,Agtr1a,Hoxb3",251,NTS Dbh Glut,251 NTS Dbh Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1005,CS20230722_SUBC_251,CS20230722_CLAS_24
1006,NTS Dbh Glut_3,1006 NTS Dbh Glut_3,Npff,"Dnmt3l,Tll1",251,NTS Dbh Glut,251 NTS Dbh Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1006,CS20230722_SUBC_251,CS20230722_CLAS_24
1007,NTS Dbh Glut_4,1007 NTS Dbh Glut_4,"Dbh,En1",En1,251,NTS Dbh Glut,251 NTS Dbh Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1007,CS20230722_SUBC_251,CS20230722_CLAS_24
1008,NTS Dbh Glut_5,1008 NTS Dbh Glut_5,"Gfral,Hoxa5","Nts,Lrat",251,NTS Dbh Glut,251 NTS Dbh Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1008,CS20230722_SUBC_251,CS20230722_CLAS_24
1009,NTS Dbh Glut_6,1009 NTS Dbh Glut_6,"Phox2b,Colq,Zeb2","Rspo2,Hoxa5",251,NTS Dbh Glut,251 NTS Dbh Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1009,CS20230722_SUBC_251,CS20230722_CLAS_24
1010,DMX VII Tbx20 Chol_1,1010 DMX VII Tbx20 Chol_1,"Tbx20,Grin2b",Hoxd3,252,DMX VII Tbx20 Chol,252 DMX VII Tbx20 Chol,24,MY Glut,24 MY Glut,CS20230722_SUPT_1010,CS20230722_SUBC_252,CS20230722_CLAS_24
1011,DMX VII Tbx20 Chol_2,1011 DMX VII Tbx20 Chol_2,"Tbx20,Gata3",Gata3,252,DMX VII Tbx20 Chol,252 DMX VII Tbx20 Chol,24,MY Glut,24 MY Glut,CS20230722_SUPT_1011,CS20230722_SUBC_252,CS20230722_CLAS_24
1012,IO Fgl2 Glut_1,1012 IO Fgl2 Glut_1,"D130009I18Rik,C1ql1",Fgl2,253,IO Fgl2 Glut,253 IO Fgl2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1012,CS20230722_SUBC_253,CS20230722_CLAS_24
1013,VCO Mafa Meis2 Glut_1,1013 VCO Mafa Meis2 Glut_1,"Enpep,Ntrk1",Gm40518,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1013,CS20230722_SUBC_254,CS20230722_CLAS_24
1014,VCO Mafa Meis2 Glut_2,1014 VCO Mafa Meis2 Glut_2,"Cox8b,Anxa3",2610307P16Rik,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1014,CS20230722_SUBC_254,CS20230722_CLAS_24
1015,VCO Mafa Meis2 Glut_3,1015 VCO Mafa Meis2 Glut_3,"Cox8b,Evx2","Fzd9,Ackr3",254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1015,CS20230722_SUBC_254,CS20230722_CLAS_24
1016,VCO Mafa Meis2 Glut_4,1016 VCO Mafa Meis2 Glut_4,NA,Car8,254,VCO Mafa Meis2 Glut,254 VCO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1016,CS20230722_SUBC_254,CS20230722_CLAS_24
1017,SPVO Mafa Meis2 Glut_1,1017 SPVO Mafa Meis2 Glut_1,"Fn1,Clec1a","Mafa,Meis2,Fn1",255,SPVO Mafa Meis2 Glut,255 SPVO Mafa Meis2 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1017,CS20230722_SUBC_255,CS20230722_CLAS_24
1018,SPVC Mafa Glut_1,1018 SPVC Mafa Glut_1,"Prrxl1,Scara5",Sst,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1018,CS20230722_SUBC_256,CS20230722_CLAS_24
1019,SPVC Mafa Glut_2,1019 SPVC Mafa Glut_2,"Prrxl1,Pla2g5,Mafa",Tafa1,256,SPVC Mafa Glut,256 SPVC Mafa Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1019,CS20230722_SUBC_256,CS20230722_CLAS_24
1020,SPVC Ccdc172 Glut_1,1020 SPVC Ccdc172 Glut_1,"Ccdc172,Grp","Ccdc172,Hoxb8",257,SPVC Ccdc172 Glut,257 SPVC Ccdc172 Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1020,CS20230722_SUBC_257,CS20230722_CLAS_24
1021,SPVC Nmu Glut_1,1021 SPVC Nmu Glut_1,"Nmu,Tac2",4930432L08Rik,258,SPVC Nmu Glut,258 SPVC Nmu Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1021,CS20230722_SUBC_258,CS20230722_CLAS_24
1022,SPVC Nmu Glut_2,1022 SPVC Nmu Glut_2,"Hoxb8,Gm29674",Maf,258,SPVC Nmu Glut,258 SPVC Nmu Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1022,CS20230722_SUBC_258,CS20230722_CLAS_24
1023,MDRNd Bves Glut_1,1023 MDRNd Bves Glut_1,"Fam129a,Hoxb5,Ebf2","Bves,Prdm8,Dlk1,Ebf2",259,MDRNd Bves Glut,259 MDRNd Bves Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1023,CS20230722_SUBC_259,CS20230722_CLAS_24
1024,MDRNv Crp Glut_1,1024 MDRNv Crp Glut_1,"Lhx4,Sp8","Gbx2,Sox14",260,MDRNv Crp Glut,260 MDRNv Crp Glut,24,MY Glut,24 MY Glut,CS20230722_SUPT_1024,CS20230722_SUBC_260,CS20230722_CLAS_24
1025,HB Calcb Chol_1,1025 HB Calcb Chol_1,NA,Dkk2,261,HB Calcb Chol,261 HB Calcb Chol,24,MY Glut,24 MY Glut,CS20230722_SUPT_1025,CS20230722_SUBC_261,CS20230722_CLAS_24
1026,HB Calcb Chol_2,1026 HB Calcb Chol_2,NA,Dach2,261,HB Calcb Chol,261 HB Calcb Chol,24,MY Glut,24 MY Glut,CS20230722_SUPT_1026,CS20230722_SUBC_261,CS20230722_CLAS_24
1027,HB Calcb Chol_3,1027 HB Calcb Chol_3,NA,Arhgap9,261,HB Calcb Chol,261 HB Calcb Chol,24,MY Glut,24 MY Glut,CS20230722_SUPT_1027,CS20230722_SUBC_261,CS20230722_CLAS_24
1028,HB Calcb Chol_4,1028 HB Calcb Chol_4,NA,Shox2,261,HB Calcb Chol,261 HB Calcb Chol,24,MY Glut,24 MY Glut,CS20230722_SUPT_1028,CS20230722_SUBC_261,CS20230722_CLAS_24
1029,HB Calcb Chol_5,1029 HB Calcb Chol_5,NA,Gm6213,261,HB Calcb Chol,261 HB Calcb Chol,24,MY Glut,24 MY Glut,CS20230722_SUPT_1029,CS20230722_SUBC_261,CS20230722_CLAS_24
1030,Pineal Crx Glut_1,1030 Pineal Crx Glut_1,Pde6g,Crx,262,Pineal Crx Glut,262 Pineal Crx Glut,25,Pineal Glut,25 Pineal Glut,CS20230722_SUPT_1030,CS20230722_SUBC_262,CS20230722_CLAS_25
1031,CS-RPO Meis2 Gaba_1,1031 CS-RPO Meis2 Gaba_1,"Otp,G630016G05Rik,Pou6f2,Prlr,Zfhx4,Baiap3,Gad1,Rgma","Tox,Prlr,Wipf3,Lhx1os",263,CS-RPO Meis2 Gaba,263 CS-RPO Meis2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1031,CS20230722_SUBC_263,CS20230722_CLAS_26
1032,CS-RPO Meis2 Gaba_2,1032 CS-RPO Meis2 Gaba_2,"Otp,Irx2,Bhlhe22,Meis2,Tox","Sstr2,Pcdh18,Kcnj2,Npas1",263,CS-RPO Meis2 Gaba,263 CS-RPO Meis2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1032,CS20230722_SUBC_263,CS20230722_CLAS_26
1033,CS-RPO Meis2 Gaba_3,1033 CS-RPO Meis2 Gaba_3,"Pax7,Slc17a8,Nfix","Pax7,Nxph4",263,CS-RPO Meis2 Gaba,263 CS-RPO Meis2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1033,CS20230722_SUBC_263,CS20230722_CLAS_26
1034,CS-RPO Meis2 Gaba_4,1034 CS-RPO Meis2 Gaba_4,"Tgm2,Bhlhe22,Myo16","Ankfn1,Ecel1",263,CS-RPO Meis2 Gaba,263 CS-RPO Meis2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1034,CS20230722_SUBC_263,CS20230722_CLAS_26
1035,CS-RPO Meis2 Gaba_5,1035 CS-RPO Meis2 Gaba_5,"Cdh23,Otp,Nr4a3","Mab21l2,Dach2",263,CS-RPO Meis2 Gaba,263 CS-RPO Meis2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1035,CS20230722_SUBC_263,CS20230722_CLAS_26
1036,PRNc Otp Gly-Gaba_1,1036 PRNc Otp Gly-Gaba_1,"Pax8,Otp,Ebf3,Hoxb3,Lhx1os","Hoxb3,Bcl11b,Bhlhe22,Tmem132c",264,PRNc Otp Gly-Gaba,264 PRNc Otp Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1036,CS20230722_SUBC_264,CS20230722_CLAS_26
1037,PRNc Otp Gly-Gaba_2,1037 PRNc Otp Gly-Gaba_2,"Slc6a5,Otp,Sytl5,Pde7b","Htr2a,Gpc3,Fbn2,Nxph4",264,PRNc Otp Gly-Gaba,264 PRNc Otp Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1037,CS20230722_SUBC_264,CS20230722_CLAS_26
1038,PRNc Otp Gly-Gaba_3,1038 PRNc Otp Gly-Gaba_3,"Otp,Slc6a5,Tox3,Lhx1os,D030068K23Rik,Gpc5,Meis2","Tox3,Gm4881,Irx3",264,PRNc Otp Gly-Gaba,264 PRNc Otp Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1038,CS20230722_SUBC_264,CS20230722_CLAS_26
1039,PRNc Otp Gly-Gaba_4,1039 PRNc Otp Gly-Gaba_4,"Clec10a,En1,Meis2","Nfix,Sema5a",264,PRNc Otp Gly-Gaba,264 PRNc Otp Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1039,CS20230722_SUBC_264,CS20230722_CLAS_26
1040,PRNc Otp Gly-Gaba_5,1040 PRNc Otp Gly-Gaba_5,"Melk,Sncb","Tmem163,Fgf10",264,PRNc Otp Gly-Gaba,264 PRNc Otp Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1040,CS20230722_SUBC_264,CS20230722_CLAS_26
1041,PB Sst Gly-Gaba_1,1041 PB Sst Gly-Gaba_1,"Skor1,En1,Tacr3",Tfap2b,265,PB Sst Gly-Gaba,265 PB Sst Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1041,CS20230722_SUBC_265,CS20230722_CLAS_26
1042,PB Sst Gly-Gaba_2,1042 PB Sst Gly-Gaba_2,"Fst,Gm39185,Skor1",Mgl2,265,PB Sst Gly-Gaba,265 PB Sst Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1042,CS20230722_SUBC_265,CS20230722_CLAS_26
1043,PRNc Prox1 Brs3 Gly-Gaba_1,1043 PRNc Prox1 Brs3 Gly-Gaba_1,"Brs3,Hmcn1","Prox1,Brs3",266,PRNc Prox1 Brs3 Gly-Gaba,266 PRNc Prox1 Brs3 Gly-Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1043,CS20230722_SUBC_266,CS20230722_CLAS_26
1044,CS-PRNr-PCG Tmem163 Otp Gaba_1,1044 CS-PRNr-PCG Tmem163 Otp Gaba_1,"Otp,Irx2,Prdm8,Prlr,Tmem163","C130071C03Rik,Arpp21,Neurod1",267,CS-PRNr-PCG Tmem163 Otp Gaba,267 CS-PRNr-PCG Tmem163 Otp Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1044,CS20230722_SUBC_267,CS20230722_CLAS_26
1045,CS-PRNr-PCG Tmem163 Otp Gaba_2,1045 CS-PRNr-PCG Tmem163 Otp Gaba_2,"Gm4881,Sall3,Onecut3",Onecut3,267,CS-PRNr-PCG Tmem163 Otp Gaba,267 CS-PRNr-PCG Tmem163 Otp Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1045,CS20230722_SUBC_267,CS20230722_CLAS_26
1046,CS-PRNr-PCG Tmem163 Otp Gaba_3,1046 CS-PRNr-PCG Tmem163 Otp Gaba_3,"Pax3,Pou3f1",Pax3,267,CS-PRNr-PCG Tmem163 Otp Gaba,267 CS-PRNr-PCG Tmem163 Otp Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1046,CS20230722_SUBC_267,CS20230722_CLAS_26
1047,CS-PRNr-DR En1 Sox2 Gaba_1,1047 CS-PRNr-DR En1 Sox2 Gaba_1,"Sox14,Irx3,1110015O18Rik,Zfhx4,Sox2ot",Irx2,268,CS-PRNr-DR En1 Sox2 Gaba,268 CS-PRNr-DR En1 Sox2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1047,CS20230722_SUBC_268,CS20230722_CLAS_26
1048,CS-PRNr-DR En1 Sox2 Gaba_2,1048 CS-PRNr-DR En1 Sox2 Gaba_2,"Sox14,Ntn1,Slc32a1,Ptprk","Chn2,Sema3e,Calb1,Plpp4",268,CS-PRNr-DR En1 Sox2 Gaba,268 CS-PRNr-DR En1 Sox2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1048,CS20230722_SUBC_268,CS20230722_CLAS_26
1049,LDT Fgf7 Gaba_1,1049 LDT Fgf7 Gaba_1,"Fgf7,Nr4a2","Fgf7,Ebf3",269,LDT Fgf7 Gaba,269 LDT Fgf7 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1049,CS20230722_SUBC_269,CS20230722_CLAS_26
1050,LDT-DTN Gata3 Nfix Gaba_1,1050 LDT-DTN Gata3 Nfix Gaba_1,"Gm16294,Sox1,Ret,Irx3","S100a10,Htr3a",270,LDT-DTN Gata3 Nfix Gaba,270 LDT-DTN Gata3 Nfix Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1050,CS20230722_SUBC_270,CS20230722_CLAS_26
1051,LDT-DTN Gata3 Nfix Gaba_2,1051 LDT-DTN Gata3 Nfix Gaba_2,"Lrrc38,Jag1,Sp9",Cadps2,270,LDT-DTN Gata3 Nfix Gaba,270 LDT-DTN Gata3 Nfix Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1051,CS20230722_SUBC_270,CS20230722_CLAS_26
1052,NI-RPO Gata3 Nr4a2 Gaba_1,1052 NI-RPO Gata3 Nr4a2 Gaba_1,"Gata2,Nr4a3,Glp1r,Gm29683","B130024G19Rik,Inka2,Glp1r,Abcc12",271,NI-RPO Gata3 Nr4a2 Gaba,271 NI-RPO Gata3 Nr4a2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1052,CS20230722_SUBC_271,CS20230722_CLAS_26
1053,NI-RPO Gata3 Nr4a2 Gaba_2,1053 NI-RPO Gata3 Nr4a2 Gaba_2,"Nmb,Tal1","Nmb,Tafa4,Nr4a2,Kcnip3",271,NI-RPO Gata3 Nr4a2 Gaba,271 NI-RPO Gata3 Nr4a2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1053,CS20230722_SUBC_271,CS20230722_CLAS_26
1054,NI-RPO Gata3 Nr4a2 Gaba_3,1054 NI-RPO Gata3 Nr4a2 Gaba_3,"Tnnt1,Plcg2,Scn5a","Otx1,Scn5a",271,NI-RPO Gata3 Nr4a2 Gaba,271 NI-RPO Gata3 Nr4a2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1054,CS20230722_SUBC_271,CS20230722_CLAS_26
1055,NI-RPO Gata3 Nr4a2 Gaba_4,1055 NI-RPO Gata3 Nr4a2 Gaba_4,"Gata2,Slc17a6,Sox2","Pcp4l1,Pnoc,Mpped2",271,NI-RPO Gata3 Nr4a2 Gaba,271 NI-RPO Gata3 Nr4a2 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1055,CS20230722_SUBC_271,CS20230722_CLAS_26
1056,LDT-PCG-CS Gata3 Lhx1 Gaba_1,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,"Tal1,Ebf2,Crhbp,Plpp4,Bcl11b","Qrfprl,Sv2c,Ebf3,Nts",272,LDT-PCG-CS Gata3 Lhx1 Gaba,272 LDT-PCG-CS Gata3 Lhx1 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1056,CS20230722_SUBC_272,CS20230722_CLAS_26
1057,LDT-PCG-CS Gata3 Lhx1 Gaba_2,1057 LDT-PCG-CS Gata3 Lhx1 Gaba_2,"Tnnt1,Crhbp,Gm10754","Frem1,Sulf1,Tnnt1,St8sia2",272,LDT-PCG-CS Gata3 Lhx1 Gaba,272 LDT-PCG-CS Gata3 Lhx1 Gaba,26,P GABA,26 P GABA,CS20230722_SUPT_1057,CS20230722_SUBC_272,CS20230722_CLAS_26
